wl	density	SampleID	Locality	Taxon
372.46	5.049	Unique_flower_20	Loc_1	SpeciesB
379.8	6.513	Unique_flower_20	Loc_1	SpeciesB
387.12	9.515	Unique_flower_20	Loc_1	SpeciesB
394.43	14.413	Unique_flower_20	Loc_1	SpeciesB
401.72	22.884	Unique_flower_20	Loc_1	SpeciesB
409	30.934	Unique_flower_20	Loc_1	SpeciesB
416.26	38.273	Unique_flower_20	Loc_1	SpeciesB
423.51	42.31	Unique_flower_20	Loc_1	SpeciesB
430.75	44.082	Unique_flower_20	Loc_1	SpeciesB
439.05	43.567	Unique_flower_20	Loc_1	SpeciesB
446.25	42.309	Unique_flower_20	Loc_1	SpeciesB
453.44	40.771	Unique_flower_20	Loc_1	SpeciesB
460.61	39.012	Unique_flower_20	Loc_1	SpeciesB
467.77	34.744	Unique_flower_20	Loc_1	SpeciesB
474.91	30.695	Unique_flower_20	Loc_1	SpeciesB
482.03	26.429	Unique_flower_20	Loc_1	SpeciesB
489.14	21.507	Unique_flower_20	Loc_1	SpeciesB
496.24	17.602	Unique_flower_20	Loc_1	SpeciesB
503.31	14.695	Unique_flower_20	Loc_1	SpeciesB
511.43	11.586	Unique_flower_20	Loc_1	SpeciesB
518.48	8.547	Unique_flower_20	Loc_1	SpeciesB
525.5	7.573	Unique_flower_20	Loc_1	SpeciesB
532.51	6.265	Unique_flower_20	Loc_1	SpeciesB
539.51	6.597	Unique_flower_20	Loc_1	SpeciesB
546.49	5.562	Unique_flower_20	Loc_1	SpeciesB
553.45	6.316	Unique_flower_20	Loc_1	SpeciesB
560.39	7.128	Unique_flower_20	Loc_1	SpeciesB
567.32	5.99	Unique_flower_20	Loc_1	SpeciesB
574.23	6.417	Unique_flower_20	Loc_1	SpeciesB
581.12	7.872	Unique_flower_20	Loc_1	SpeciesB
587.99	10.131	Unique_flower_20	Loc_1	SpeciesB
594.85	12.627	Unique_flower_20	Loc_1	SpeciesB
601.69	16.412	Unique_flower_20	Loc_1	SpeciesB
608.51	19.348	Unique_flower_20	Loc_1	SpeciesB
615.32	21.547	Unique_flower_20	Loc_1	SpeciesB
622.11	22.575	Unique_flower_20	Loc_1	SpeciesB
628.88	23.313	Unique_flower_20	Loc_1	SpeciesB
635.63	27.097	Unique_flower_20	Loc_1	SpeciesB
642.36	30.353	Unique_flower_20	Loc_1	SpeciesB
649.07	36.865	Unique_flower_20	Loc_1	SpeciesB
655.77	45.557	Unique_flower_20	Loc_1	SpeciesB
662.45	50.989	Unique_flower_20	Loc_1	SpeciesB
669.11	56.041	Unique_flower_20	Loc_1	SpeciesB
675.75	61.445	Unique_flower_20	Loc_1	SpeciesB
682.37	65.016	Unique_flower_20	Loc_1	SpeciesB
688.97	66.9	Unique_flower_20	Loc_1	SpeciesB
695.55	67.554	Unique_flower_20	Loc_1	SpeciesB
298.34	1.302	Unique_flower_12	Loc_1	SpeciesB
305.82	1.198	Unique_flower_12	Loc_1	SpeciesB
313.27	1.912	Unique_flower_12	Loc_1	SpeciesB
320.72	1.709	Unique_flower_12	Loc_1	SpeciesB
328.15	2.23	Unique_flower_12	Loc_1	SpeciesB
335.57	0.872	Unique_flower_12	Loc_1	SpeciesB
342.98	2.312	Unique_flower_12	Loc_1	SpeciesB
350.37	1.857	Unique_flower_12	Loc_1	SpeciesB
357.75	1.948	Unique_flower_12	Loc_1	SpeciesB
365.11	1.714	Unique_flower_12	Loc_1	SpeciesB
372.46	2.151	Unique_flower_12	Loc_1	SpeciesB
379.8	1.511	Unique_flower_12	Loc_1	SpeciesB
387.12	2.75	Unique_flower_12	Loc_1	SpeciesB
394.43	2.821	Unique_flower_12	Loc_1	SpeciesB
401.72	5.985	Unique_flower_12	Loc_1	SpeciesB
409	9.885	Unique_flower_12	Loc_1	SpeciesB
416.26	13.71	Unique_flower_12	Loc_1	SpeciesB
423.51	15.736	Unique_flower_12	Loc_1	SpeciesB
430.75	16.571	Unique_flower_12	Loc_1	SpeciesB
439.05	16.678	Unique_flower_12	Loc_1	SpeciesB
446.25	16.001	Unique_flower_12	Loc_1	SpeciesB
453.44	15.014	Unique_flower_12	Loc_1	SpeciesB
460.61	13.2	Unique_flower_12	Loc_1	SpeciesB
467.77	10.157	Unique_flower_12	Loc_1	SpeciesB
474.91	8.836	Unique_flower_12	Loc_1	SpeciesB
482.03	6.477	Unique_flower_12	Loc_1	SpeciesB
489.14	4.411	Unique_flower_12	Loc_1	SpeciesB
496.24	3.127	Unique_flower_12	Loc_1	SpeciesB
503.31	2.545	Unique_flower_12	Loc_1	SpeciesB
511.43	1.869	Unique_flower_12	Loc_1	SpeciesB
518.48	1.649	Unique_flower_12	Loc_1	SpeciesB
525.5	1.764	Unique_flower_12	Loc_1	SpeciesB
532.51	0.692	Unique_flower_12	Loc_1	SpeciesB
539.51	1.397	Unique_flower_12	Loc_1	SpeciesB
546.49	0.645	Unique_flower_12	Loc_1	SpeciesB
553.45	1.187	Unique_flower_12	Loc_1	SpeciesB
560.39	1.845	Unique_flower_12	Loc_1	SpeciesB
567.32	1.467	Unique_flower_12	Loc_1	SpeciesB
574.23	1.038	Unique_flower_12	Loc_1	SpeciesB
581.12	1.574	Unique_flower_12	Loc_1	SpeciesB
587.99	1.939	Unique_flower_12	Loc_1	SpeciesB
594.85	1.654	Unique_flower_12	Loc_1	SpeciesB
601.69	3.126	Unique_flower_12	Loc_1	SpeciesB
608.51	3.997	Unique_flower_12	Loc_1	SpeciesB
615.32	4.615	Unique_flower_12	Loc_1	SpeciesB
622.11	5.229	Unique_flower_12	Loc_1	SpeciesB
628.88	5.622	Unique_flower_12	Loc_1	SpeciesB
635.63	6.661	Unique_flower_12	Loc_1	SpeciesB
642.36	9.152	Unique_flower_12	Loc_1	SpeciesB
649.07	13.515	Unique_flower_12	Loc_1	SpeciesB
655.77	18.876	Unique_flower_12	Loc_1	SpeciesB
662.45	24.828	Unique_flower_12	Loc_1	SpeciesB
669.11	32.156	Unique_flower_12	Loc_1	SpeciesB
675.75	38.743	Unique_flower_12	Loc_1	SpeciesB
682.37	42.549	Unique_flower_12	Loc_1	SpeciesB
688.97	46.376	Unique_flower_12	Loc_1	SpeciesB
695.55	47.951	Unique_flower_12	Loc_1	SpeciesB
298.34	26.505	Unique_flower_21	Loc_8	SpeciesA
305.82	20.817	Unique_flower_21	Loc_8	SpeciesA
313.27	18.338	Unique_flower_21	Loc_8	SpeciesA
320.72	15.509	Unique_flower_21	Loc_8	SpeciesA
328.15	14.524	Unique_flower_21	Loc_8	SpeciesA
335.57	12.098	Unique_flower_21	Loc_8	SpeciesA
342.98	12.505	Unique_flower_21	Loc_8	SpeciesA
350.37	13.179	Unique_flower_21	Loc_8	SpeciesA
357.75	11.373	Unique_flower_21	Loc_8	SpeciesA
365.11	11.894	Unique_flower_21	Loc_8	SpeciesA
372.46	13.176	Unique_flower_21	Loc_8	SpeciesA
379.8	13.903	Unique_flower_21	Loc_8	SpeciesA
387.12	20.158	Unique_flower_21	Loc_8	SpeciesA
394.43	28.88	Unique_flower_21	Loc_8	SpeciesA
401.72	42.345	Unique_flower_21	Loc_8	SpeciesA
409	54.788	Unique_flower_21	Loc_8	SpeciesA
416.26	65.387	Unique_flower_21	Loc_8	SpeciesA
423.51	71.787	Unique_flower_21	Loc_8	SpeciesA
430.75	75.854	Unique_flower_21	Loc_8	SpeciesA
439.05	75.855	Unique_flower_21	Loc_8	SpeciesA
446.25	75.234	Unique_flower_21	Loc_8	SpeciesA
453.44	74.699	Unique_flower_21	Loc_8	SpeciesA
460.61	76.012	Unique_flower_21	Loc_8	SpeciesA
467.77	75.508	Unique_flower_21	Loc_8	SpeciesA
474.91	74.55	Unique_flower_21	Loc_8	SpeciesA
482.03	73.601	Unique_flower_21	Loc_8	SpeciesA
489.14	72.659	Unique_flower_21	Loc_8	SpeciesA
496.24	70.971	Unique_flower_21	Loc_8	SpeciesA
503.31	70.48	Unique_flower_21	Loc_8	SpeciesA
511.43	70.425	Unique_flower_21	Loc_8	SpeciesA
518.48	68.201	Unique_flower_21	Loc_8	SpeciesA
525.5	67.618	Unique_flower_21	Loc_8	SpeciesA
532.51	65.831	Unique_flower_21	Loc_8	SpeciesA
539.51	65.569	Unique_flower_21	Loc_8	SpeciesA
546.49	64.837	Unique_flower_21	Loc_8	SpeciesA
553.45	64.674	Unique_flower_21	Loc_8	SpeciesA
560.39	63.999	Unique_flower_21	Loc_8	SpeciesA
567.32	62.655	Unique_flower_21	Loc_8	SpeciesA
574.23	62.211	Unique_flower_21	Loc_8	SpeciesA
581.12	61.319	Unique_flower_21	Loc_8	SpeciesA
587.99	62.52	Unique_flower_21	Loc_8	SpeciesA
594.85	63.497	Unique_flower_21	Loc_8	SpeciesA
601.69	64.453	Unique_flower_21	Loc_8	SpeciesA
608.51	64.358	Unique_flower_21	Loc_8	SpeciesA
615.32	64.162	Unique_flower_21	Loc_8	SpeciesA
622.11	64.898	Unique_flower_21	Loc_8	SpeciesA
628.88	64.566	Unique_flower_21	Loc_8	SpeciesA
635.63	65.405	Unique_flower_21	Loc_8	SpeciesA
642.36	67.395	Unique_flower_21	Loc_8	SpeciesA
649.07	69.191	Unique_flower_21	Loc_8	SpeciesA
655.77	69.668	Unique_flower_21	Loc_8	SpeciesA
662.45	68.844	Unique_flower_21	Loc_8	SpeciesA
669.11	70.733	Unique_flower_21	Loc_8	SpeciesA
675.75	70.626	Unique_flower_21	Loc_8	SpeciesA
682.37	70.417	Unique_flower_21	Loc_8	SpeciesA
688.97	70.958	Unique_flower_21	Loc_8	SpeciesA
695.55	70.406	Unique_flower_21	Loc_8	SpeciesA
298.34	22.427	Unique_flower_22	Loc_8	SpeciesA
305.82	18.273	Unique_flower_22	Loc_8	SpeciesA
313.27	15.419	Unique_flower_22	Loc_8	SpeciesA
320.72	12.48	Unique_flower_22	Loc_8	SpeciesA
328.15	11.893	Unique_flower_22	Loc_8	SpeciesA
335.57	10.822	Unique_flower_22	Loc_8	SpeciesA
342.98	10.761	Unique_flower_22	Loc_8	SpeciesA
350.37	10.355	Unique_flower_22	Loc_8	SpeciesA
357.75	8.658	Unique_flower_22	Loc_8	SpeciesA
365.11	9.074	Unique_flower_22	Loc_8	SpeciesA
372.46	9.149	Unique_flower_22	Loc_8	SpeciesA
379.8	7.976	Unique_flower_22	Loc_8	SpeciesA
387.12	11.643	Unique_flower_22	Loc_8	SpeciesA
394.43	17.529	Unique_flower_22	Loc_8	SpeciesA
401.72	29.342	Unique_flower_22	Loc_8	SpeciesA
409	45.14	Unique_flower_22	Loc_8	SpeciesA
416.26	61.55	Unique_flower_22	Loc_8	SpeciesA
423.51	72.342	Unique_flower_22	Loc_8	SpeciesA
430.75	78.839	Unique_flower_22	Loc_8	SpeciesA
439.05	81.86	Unique_flower_22	Loc_8	SpeciesA
446.25	82.385	Unique_flower_22	Loc_8	SpeciesA
453.44	83.18	Unique_flower_22	Loc_8	SpeciesA
460.61	83.752	Unique_flower_22	Loc_8	SpeciesA
467.77	82.287	Unique_flower_22	Loc_8	SpeciesA
474.91	82.348	Unique_flower_22	Loc_8	SpeciesA
482.03	81.972	Unique_flower_22	Loc_8	SpeciesA
489.14	80.638	Unique_flower_22	Loc_8	SpeciesA
496.24	80.019	Unique_flower_22	Loc_8	SpeciesA
503.31	78.641	Unique_flower_22	Loc_8	SpeciesA
511.43	78.766	Unique_flower_22	Loc_8	SpeciesA
518.48	76.357	Unique_flower_22	Loc_8	SpeciesA
525.5	75.996	Unique_flower_22	Loc_8	SpeciesA
532.51	74.217	Unique_flower_22	Loc_8	SpeciesA
539.51	73.368	Unique_flower_22	Loc_8	SpeciesA
546.49	72.286	Unique_flower_22	Loc_8	SpeciesA
553.45	70.873	Unique_flower_22	Loc_8	SpeciesA
560.39	71.312	Unique_flower_22	Loc_8	SpeciesA
567.32	68.4	Unique_flower_22	Loc_8	SpeciesA
574.23	68.915	Unique_flower_22	Loc_8	SpeciesA
581.12	67.707	Unique_flower_22	Loc_8	SpeciesA
587.99	68.74	Unique_flower_22	Loc_8	SpeciesA
594.85	68.534	Unique_flower_22	Loc_8	SpeciesA
601.69	70.898	Unique_flower_22	Loc_8	SpeciesA
608.51	70.948	Unique_flower_22	Loc_8	SpeciesA
615.32	70.822	Unique_flower_22	Loc_8	SpeciesA
622.11	70.83	Unique_flower_22	Loc_8	SpeciesA
628.88	69.579	Unique_flower_22	Loc_8	SpeciesA
635.63	70.443	Unique_flower_22	Loc_8	SpeciesA
642.36	71.667	Unique_flower_22	Loc_8	SpeciesA
649.07	72.176	Unique_flower_22	Loc_8	SpeciesA
655.77	74.389	Unique_flower_22	Loc_8	SpeciesA
662.45	74.394	Unique_flower_22	Loc_8	SpeciesA
669.11	74.486	Unique_flower_22	Loc_8	SpeciesA
675.75	74.68	Unique_flower_22	Loc_8	SpeciesA
682.37	74.062	Unique_flower_22	Loc_8	SpeciesA
688.97	75.496	Unique_flower_22	Loc_8	SpeciesA
695.55	74.726	Unique_flower_22	Loc_8	SpeciesA
298.34	24.466	Unique_flower_23	Loc_8	SpeciesA
305.82	20.432	Unique_flower_23	Loc_8	SpeciesA
313.27	17.195	Unique_flower_23	Loc_8	SpeciesA
320.72	15.144	Unique_flower_23	Loc_8	SpeciesA
328.15	13.917	Unique_flower_23	Loc_8	SpeciesA
335.57	12.996	Unique_flower_23	Loc_8	SpeciesA
342.98	12.463	Unique_flower_23	Loc_8	SpeciesA
350.37	11.724	Unique_flower_23	Loc_8	SpeciesA
357.75	10.704	Unique_flower_23	Loc_8	SpeciesA
365.11	10.629	Unique_flower_23	Loc_8	SpeciesA
372.46	9.996	Unique_flower_23	Loc_8	SpeciesA
379.8	8.577	Unique_flower_23	Loc_8	SpeciesA
387.12	10.147	Unique_flower_23	Loc_8	SpeciesA
394.43	13.668	Unique_flower_23	Loc_8	SpeciesA
401.72	23.195	Unique_flower_23	Loc_8	SpeciesA
409	38.065	Unique_flower_23	Loc_8	SpeciesA
416.26	54.847	Unique_flower_23	Loc_8	SpeciesA
423.51	68.613	Unique_flower_23	Loc_8	SpeciesA
430.75	76.225	Unique_flower_23	Loc_8	SpeciesA
439.05	81.505	Unique_flower_23	Loc_8	SpeciesA
446.25	80.786	Unique_flower_23	Loc_8	SpeciesA
453.44	81.88	Unique_flower_23	Loc_8	SpeciesA
460.61	82.676	Unique_flower_23	Loc_8	SpeciesA
467.77	81.138	Unique_flower_23	Loc_8	SpeciesA
474.91	81.447	Unique_flower_23	Loc_8	SpeciesA
482.03	79.677	Unique_flower_23	Loc_8	SpeciesA
489.14	77.494	Unique_flower_23	Loc_8	SpeciesA
496.24	77.121	Unique_flower_23	Loc_8	SpeciesA
503.31	76.069	Unique_flower_23	Loc_8	SpeciesA
511.43	76.413	Unique_flower_23	Loc_8	SpeciesA
518.48	73.469	Unique_flower_23	Loc_8	SpeciesA
525.5	72.733	Unique_flower_23	Loc_8	SpeciesA
532.51	70.248	Unique_flower_23	Loc_8	SpeciesA
539.51	69.815	Unique_flower_23	Loc_8	SpeciesA
546.49	68.999	Unique_flower_23	Loc_8	SpeciesA
553.45	67.679	Unique_flower_23	Loc_8	SpeciesA
560.39	67.859	Unique_flower_23	Loc_8	SpeciesA
567.32	66.586	Unique_flower_23	Loc_8	SpeciesA
574.23	67.321	Unique_flower_23	Loc_8	SpeciesA
581.12	67.611	Unique_flower_23	Loc_8	SpeciesA
587.99	67.093	Unique_flower_23	Loc_8	SpeciesA
594.85	67.71	Unique_flower_23	Loc_8	SpeciesA
601.69	69.287	Unique_flower_23	Loc_8	SpeciesA
608.51	69.36	Unique_flower_23	Loc_8	SpeciesA
615.32	69.377	Unique_flower_23	Loc_8	SpeciesA
622.11	69.061	Unique_flower_23	Loc_8	SpeciesA
628.88	67.373	Unique_flower_23	Loc_8	SpeciesA
635.63	67.511	Unique_flower_23	Loc_8	SpeciesA
642.36	69.547	Unique_flower_23	Loc_8	SpeciesA
649.07	70.268	Unique_flower_23	Loc_8	SpeciesA
655.77	73.496	Unique_flower_23	Loc_8	SpeciesA
662.45	70.847	Unique_flower_23	Loc_8	SpeciesA
669.11	71.635	Unique_flower_23	Loc_8	SpeciesA
675.75	71.871	Unique_flower_23	Loc_8	SpeciesA
682.37	71.91	Unique_flower_23	Loc_8	SpeciesA
688.97	73.277	Unique_flower_23	Loc_8	SpeciesA
695.55	71.438	Unique_flower_23	Loc_8	SpeciesA
298.34	18.544	Unique_flower_24	Loc_8	SpeciesA
305.82	15.574	Unique_flower_24	Loc_8	SpeciesA
313.27	12.373	Unique_flower_24	Loc_8	SpeciesA
320.72	11.645	Unique_flower_24	Loc_8	SpeciesA
328.15	11.134	Unique_flower_24	Loc_8	SpeciesA
335.57	9.026	Unique_flower_24	Loc_8	SpeciesA
342.98	9.613	Unique_flower_24	Loc_8	SpeciesA
350.37	8.986	Unique_flower_24	Loc_8	SpeciesA
357.75	7.556	Unique_flower_24	Loc_8	SpeciesA
365.11	7.484	Unique_flower_24	Loc_8	SpeciesA
372.46	7.665	Unique_flower_24	Loc_8	SpeciesA
379.8	7.238	Unique_flower_24	Loc_8	SpeciesA
387.12	9.548	Unique_flower_24	Loc_8	SpeciesA
394.43	16.165	Unique_flower_24	Loc_8	SpeciesA
401.72	27.468	Unique_flower_24	Loc_8	SpeciesA
409	42.06	Unique_flower_24	Loc_8	SpeciesA
416.26	56.766	Unique_flower_24	Loc_8	SpeciesA
423.51	65.105	Unique_flower_24	Loc_8	SpeciesA
430.75	70.193	Unique_flower_24	Loc_8	SpeciesA
439.05	72.992	Unique_flower_24	Loc_8	SpeciesA
446.25	72.584	Unique_flower_24	Loc_8	SpeciesA
453.44	73.187	Unique_flower_24	Loc_8	SpeciesA
460.61	73.193	Unique_flower_24	Loc_8	SpeciesA
467.77	72.237	Unique_flower_24	Loc_8	SpeciesA
474.91	71.678	Unique_flower_24	Loc_8	SpeciesA
482.03	69.793	Unique_flower_24	Loc_8	SpeciesA
489.14	66.933	Unique_flower_24	Loc_8	SpeciesA
496.24	66.282	Unique_flower_24	Loc_8	SpeciesA
503.31	65.573	Unique_flower_24	Loc_8	SpeciesA
511.43	63.245	Unique_flower_24	Loc_8	SpeciesA
518.48	60.584	Unique_flower_24	Loc_8	SpeciesA
525.5	59.711	Unique_flower_24	Loc_8	SpeciesA
532.51	56.759	Unique_flower_24	Loc_8	SpeciesA
539.51	55.17	Unique_flower_24	Loc_8	SpeciesA
546.49	53.739	Unique_flower_24	Loc_8	SpeciesA
553.45	54.491	Unique_flower_24	Loc_8	SpeciesA
560.39	52.919	Unique_flower_24	Loc_8	SpeciesA
567.32	51.648	Unique_flower_24	Loc_8	SpeciesA
574.23	52.095	Unique_flower_24	Loc_8	SpeciesA
581.12	52.081	Unique_flower_24	Loc_8	SpeciesA
587.99	52.683	Unique_flower_24	Loc_8	SpeciesA
594.85	53.919	Unique_flower_24	Loc_8	SpeciesA
601.69	55.493	Unique_flower_24	Loc_8	SpeciesA
608.51	56.95	Unique_flower_24	Loc_8	SpeciesA
615.32	57.241	Unique_flower_24	Loc_8	SpeciesA
622.11	57.197	Unique_flower_24	Loc_8	SpeciesA
628.88	57.061	Unique_flower_24	Loc_8	SpeciesA
635.63	58.076	Unique_flower_24	Loc_8	SpeciesA
642.36	59.235	Unique_flower_24	Loc_8	SpeciesA
649.07	61.434	Unique_flower_24	Loc_8	SpeciesA
655.77	64.747	Unique_flower_24	Loc_8	SpeciesA
662.45	64.629	Unique_flower_24	Loc_8	SpeciesA
669.11	66.077	Unique_flower_24	Loc_8	SpeciesA
675.75	66.394	Unique_flower_24	Loc_8	SpeciesA
682.37	66.076	Unique_flower_24	Loc_8	SpeciesA
688.97	65.815	Unique_flower_24	Loc_8	SpeciesA
695.55	65.184	Unique_flower_24	Loc_8	SpeciesA
298.34	24.078	Unique_flower_25	Loc_8	SpeciesA
305.82	18.89	Unique_flower_25	Loc_8	SpeciesA
313.27	16.751	Unique_flower_25	Loc_8	SpeciesA
320.72	13.995	Unique_flower_25	Loc_8	SpeciesA
328.15	13.411	Unique_flower_25	Loc_8	SpeciesA
335.57	11.437	Unique_flower_25	Loc_8	SpeciesA
342.98	11.357	Unique_flower_25	Loc_8	SpeciesA
350.37	11.211	Unique_flower_25	Loc_8	SpeciesA
357.75	10.35	Unique_flower_25	Loc_8	SpeciesA
365.11	9.328	Unique_flower_25	Loc_8	SpeciesA
372.46	9.467	Unique_flower_25	Loc_8	SpeciesA
379.8	8.14	Unique_flower_25	Loc_8	SpeciesA
387.12	9.249	Unique_flower_25	Loc_8	SpeciesA
394.43	11.3	Unique_flower_25	Loc_8	SpeciesA
401.72	16.636	Unique_flower_25	Loc_8	SpeciesA
409	24.759	Unique_flower_25	Loc_8	SpeciesA
416.26	35.535	Unique_flower_25	Loc_8	SpeciesA
423.51	43.685	Unique_flower_25	Loc_8	SpeciesA
430.75	48.436	Unique_flower_25	Loc_8	SpeciesA
439.05	51.964	Unique_flower_25	Loc_8	SpeciesA
446.25	52.753	Unique_flower_25	Loc_8	SpeciesA
453.44	53.036	Unique_flower_25	Loc_8	SpeciesA
460.61	53.614	Unique_flower_25	Loc_8	SpeciesA
467.77	52.903	Unique_flower_25	Loc_8	SpeciesA
474.91	50.676	Unique_flower_25	Loc_8	SpeciesA
482.03	48.739	Unique_flower_25	Loc_8	SpeciesA
489.14	45.717	Unique_flower_25	Loc_8	SpeciesA
496.24	44.463	Unique_flower_25	Loc_8	SpeciesA
503.31	42.325	Unique_flower_25	Loc_8	SpeciesA
511.43	40.941	Unique_flower_25	Loc_8	SpeciesA
518.48	37.734	Unique_flower_25	Loc_8	SpeciesA
525.5	35.206	Unique_flower_25	Loc_8	SpeciesA
532.51	33.065	Unique_flower_25	Loc_8	SpeciesA
539.51	31.802	Unique_flower_25	Loc_8	SpeciesA
546.49	31.062	Unique_flower_25	Loc_8	SpeciesA
553.45	31.183	Unique_flower_25	Loc_8	SpeciesA
560.39	31.325	Unique_flower_25	Loc_8	SpeciesA
567.32	29.574	Unique_flower_25	Loc_8	SpeciesA
574.23	28.101	Unique_flower_25	Loc_8	SpeciesA
581.12	27.522	Unique_flower_25	Loc_8	SpeciesA
587.99	29.858	Unique_flower_25	Loc_8	SpeciesA
594.85	32.196	Unique_flower_25	Loc_8	SpeciesA
601.69	33.398	Unique_flower_25	Loc_8	SpeciesA
608.51	34.488	Unique_flower_25	Loc_8	SpeciesA
615.32	35.269	Unique_flower_25	Loc_8	SpeciesA
622.11	35.456	Unique_flower_25	Loc_8	SpeciesA
628.88	35.405	Unique_flower_25	Loc_8	SpeciesA
635.63	37.099	Unique_flower_25	Loc_8	SpeciesA
642.36	40.154	Unique_flower_25	Loc_8	SpeciesA
649.07	43.09	Unique_flower_25	Loc_8	SpeciesA
655.77	46.664	Unique_flower_25	Loc_8	SpeciesA
662.45	50.018	Unique_flower_25	Loc_8	SpeciesA
669.11	51.389	Unique_flower_25	Loc_8	SpeciesA
675.75	52.881	Unique_flower_25	Loc_8	SpeciesA
682.37	53.507	Unique_flower_25	Loc_8	SpeciesA
688.97	54.891	Unique_flower_25	Loc_8	SpeciesA
695.55	54.223	Unique_flower_25	Loc_8	SpeciesA
298.34	22.913	Unique_flower_26	Loc_8	SpeciesA
305.82	19.121	Unique_flower_26	Loc_8	SpeciesA
313.27	17.132	Unique_flower_26	Loc_8	SpeciesA
320.72	13.838	Unique_flower_26	Loc_8	SpeciesA
328.15	12.854	Unique_flower_26	Loc_8	SpeciesA
335.57	11.484	Unique_flower_26	Loc_8	SpeciesA
342.98	11.952	Unique_flower_26	Loc_8	SpeciesA
350.37	11.425	Unique_flower_26	Loc_8	SpeciesA
357.75	9.839	Unique_flower_26	Loc_8	SpeciesA
365.11	10.304	Unique_flower_26	Loc_8	SpeciesA
372.46	10.279	Unique_flower_26	Loc_8	SpeciesA
379.8	10.298	Unique_flower_26	Loc_8	SpeciesA
387.12	15.071	Unique_flower_26	Loc_8	SpeciesA
394.43	21.261	Unique_flower_26	Loc_8	SpeciesA
401.72	32.404	Unique_flower_26	Loc_8	SpeciesA
409	44.731	Unique_flower_26	Loc_8	SpeciesA
416.26	56.491	Unique_flower_26	Loc_8	SpeciesA
423.51	64.573	Unique_flower_26	Loc_8	SpeciesA
430.75	69.535	Unique_flower_26	Loc_8	SpeciesA
439.05	71.827	Unique_flower_26	Loc_8	SpeciesA
446.25	72.218	Unique_flower_26	Loc_8	SpeciesA
453.44	72.951	Unique_flower_26	Loc_8	SpeciesA
460.61	74.065	Unique_flower_26	Loc_8	SpeciesA
467.77	73.268	Unique_flower_26	Loc_8	SpeciesA
474.91	73.029	Unique_flower_26	Loc_8	SpeciesA
482.03	72.214	Unique_flower_26	Loc_8	SpeciesA
489.14	71.415	Unique_flower_26	Loc_8	SpeciesA
496.24	70.523	Unique_flower_26	Loc_8	SpeciesA
503.31	70.769	Unique_flower_26	Loc_8	SpeciesA
511.43	71.8	Unique_flower_26	Loc_8	SpeciesA
518.48	69.407	Unique_flower_26	Loc_8	SpeciesA
525.5	69.721	Unique_flower_26	Loc_8	SpeciesA
532.51	66.995	Unique_flower_26	Loc_8	SpeciesA
539.51	67.158	Unique_flower_26	Loc_8	SpeciesA
546.49	66.164	Unique_flower_26	Loc_8	SpeciesA
553.45	65.781	Unique_flower_26	Loc_8	SpeciesA
560.39	65.976	Unique_flower_26	Loc_8	SpeciesA
567.32	63.653	Unique_flower_26	Loc_8	SpeciesA
574.23	64.725	Unique_flower_26	Loc_8	SpeciesA
581.12	63.785	Unique_flower_26	Loc_8	SpeciesA
587.99	64.146	Unique_flower_26	Loc_8	SpeciesA
594.85	64.486	Unique_flower_26	Loc_8	SpeciesA
601.69	65.234	Unique_flower_26	Loc_8	SpeciesA
608.51	63.949	Unique_flower_26	Loc_8	SpeciesA
615.32	64.447	Unique_flower_26	Loc_8	SpeciesA
622.11	64.327	Unique_flower_26	Loc_8	SpeciesA
628.88	64.366	Unique_flower_26	Loc_8	SpeciesA
635.63	64	Unique_flower_26	Loc_8	SpeciesA
642.36	64.632	Unique_flower_26	Loc_8	SpeciesA
649.07	66.02	Unique_flower_26	Loc_8	SpeciesA
655.77	66.497	Unique_flower_26	Loc_8	SpeciesA
662.45	65.402	Unique_flower_26	Loc_8	SpeciesA
669.11	66.294	Unique_flower_26	Loc_8	SpeciesA
675.75	66.358	Unique_flower_26	Loc_8	SpeciesA
682.37	65.938	Unique_flower_26	Loc_8	SpeciesA
688.97	67.597	Unique_flower_26	Loc_8	SpeciesA
695.55	66.022	Unique_flower_26	Loc_8	SpeciesA
298.34	25.534	Unique_flower_27	Loc_8	SpeciesA
305.82	22.128	Unique_flower_27	Loc_8	SpeciesA
313.27	18.718	Unique_flower_27	Loc_8	SpeciesA
320.72	16.554	Unique_flower_27	Loc_8	SpeciesA
328.15	15.233	Unique_flower_27	Loc_8	SpeciesA
335.57	13.941	Unique_flower_27	Loc_8	SpeciesA
342.98	13.526	Unique_flower_27	Loc_8	SpeciesA
350.37	14.506	Unique_flower_27	Loc_8	SpeciesA
357.75	12.79	Unique_flower_27	Loc_8	SpeciesA
365.11	13.449	Unique_flower_27	Loc_8	SpeciesA
372.46	14.129	Unique_flower_27	Loc_8	SpeciesA
379.8	14.313	Unique_flower_27	Loc_8	SpeciesA
387.12	17.682	Unique_flower_27	Loc_8	SpeciesA
394.43	21.879	Unique_flower_27	Loc_8	SpeciesA
401.72	29.136	Unique_flower_27	Loc_8	SpeciesA
409	36.838	Unique_flower_27	Loc_8	SpeciesA
416.26	43.808	Unique_flower_27	Loc_8	SpeciesA
423.51	49.456	Unique_flower_27	Loc_8	SpeciesA
430.75	52.717	Unique_flower_27	Loc_8	SpeciesA
439.05	55.967	Unique_flower_27	Loc_8	SpeciesA
